user_id,signup_date,country,age_band,acquisition_channel,device_type,risk_score,kyc_required,referred,incentive_offered
7657,2025-03-14,UK,18-24,referral,Android,0.489,True,True,True
7658,2025-03-26,Spain,25-34,paid_social,iOS,0.294,True,False,False
7659,2025-02-27,Nigeria,25-34,paid_social,Android,0.767,True,False,True
7660,2025-02-26,UK,35-44,paid_social,Web,0.533,True,False,False
7661,2025-02-25,Nigeria,35-44,paid_social,Android,0.243,True,False,True
7662,2025-02-12,Germany,25-34,organic,Android,0.123,True,False,False
7663,2025-02-08,France,35-44,affiliate,Android,0.574,True,False,False
7664,2025-02-25,Spain,25-34,paid_search,Android,0.683,True,False,False
7665,2025-03-12,UK,18-24,affiliate,Android,0.531,True,False,True
7666,2025-02-07,Germany,45-54,referral,Android,0.56,True,True,True
7667,2025-02-20,UK,25-34,paid_social,iOS,0.565,True,False,True
7668,2025-02-12,Spain,35-44,paid_search,Android,0.451,True,False,True
7669,2025-01-26,Germany,25-34,organic,Web,0.147,False,False,False
7670,2025-01-27,Ghana,25-34,paid_search,Web,0.324,True,False,True
7671,2025-01-08,UK,25-34,paid_social,Android,0.593,True,False,True
7672,2025-02-09,Nigeria,25-34,paid_search,iOS,0.555,True,False,True
7673,2025-03-06,UK,18-24,organic,Web,0.415,True,False,False
7674,2025-03-03,France,35-44,paid_social,iOS,0.351,True,False,False
7675,2025-03-30,Germany,25-34,organic,iOS,0.481,True,False,False
7676,2025-01-04,UK,25-34,paid_search,iOS,0.388,True,False,False
7677,2025-03-10,UK,25-34,paid_social,Android,0.436,True,False,True
7678,2025-03-13,Spain,25-34,organic,iOS,0.474,True,False,True
7679,2025-02-09,UK,25-34,organic,iOS,0.31,True,False,False
7680,2025-01-26,France,35-44,organic,Android,0.594,True,False,False
7681,2025-02-02,Nigeria,35-44,paid_social,Android,0.42,True,False,True
7682,2025-03-03,Germany,25-34,affiliate,iOS,0.538,True,False,True
7683,2025-03-19,UK,25-34,organic,iOS,0.461,True,False,False
7684,2025-02-27,UK,18-24,paid_social,Android,0.728,True,False,True
7685,2025-02-16,UK,25-34,organic,iOS,0.548,True,False,False
7686,2025-02-28,Germany,45-54,paid_social,iOS,0.523,True,False,False
7687,2025-01-07,Spain,25-34,organic,Web,0.517,True,False,False
7688,2025-02-24,UK,45-54,referral,Android,0.825,True,True,True
7689,2025-01-04,UK,18-24,paid_social,iOS,0.442,True,False,False
7690,2025-03-28,France,35-44,paid_social,Android,0.48,True,False,True
7691,2025-03-22,Germany,35-44,organic,Android,0.469,True,False,True
7692,2025-02-15,France,35-44,referral,Android,0.096,True,True,True
7693,2025-02-03,Nigeria,35-44,organic,Android,0.467,True,False,False
7694,2025-03-07,UK,18-24,paid_social,Android,0.633,True,False,True
7695,2025-02-27,France,35-44,referral,iOS,0.543,False,True,True
7696,2025-03-05,Ghana,25-34,paid_social,iOS,0.722,True,False,True
7697,2025-02-16,Spain,25-34,referral,iOS,0.591,True,True,True
7698,2025-01-22,Spain,18-24,paid_social,Android,0.54,True,False,False
7699,2025-01-07,Spain,18-24,referral,Android,0.61,True,True,True
7700,2025-01-26,France,45-54,paid_search,Android,0.516,True,False,True
7701,2025-02-17,France,25-34,paid_search,iOS,0.399,True,False,False
7702,2025-02-08,Spain,25-34,paid_social,Android,0.427,True,False,False
7703,2025-02-15,Spain,18-24,paid_social,Android,0.021,True,False,False
7704,2025-01-25,Spain,35-44,paid_social,iOS,0.737,True,False,True
7705,2025-03-26,Germany,35-44,paid_social,Web,0.414,True,False,True
7706,2025-02-03,Ghana,45-54,paid_social,iOS,0.262,False,False,True
7707,2025-03-18,UK,25-34,organic,Android,0.384,False,False,False
7708,2025-02-05,UK,25-34,paid_search,Android,0.766,True,False,False
7709,2025-02-09,Germany,18-24,referral,Android,0.463,True,True,True
7710,2025-02-24,UK,25-34,organic,Android,0.496,True,False,False
7711,2025-01-24,Spain,25-34,organic,iOS,0.826,True,False,False
7712,2025-01-20,UK,55+,paid_social,Android,0.6,True,False,True
7713,2025-02-04,Spain,18-24,organic,iOS,0.398,True,False,False
7714,2025-03-14,France,25-34,paid_search,Android,0.144,True,False,False
7715,2025-01-14,UK,35-44,paid_social,Android,0.565,True,False,False
7716,2025-02-09,UK,25-34,paid_search,iOS,0.328,True,False,False
7717,2025-03-02,France,35-44,referral,Android,0.569,True,True,True
7718,2025-03-05,Spain,25-34,referral,iOS,0.441,True,True,True
7719,2025-02-09,Germany,25-34,paid_social,Android,0.524,True,False,False
7720,2025-01-08,UK,25-34,affiliate,iOS,0.611,True,False,True
7721,2025-01-02,UK,25-34,paid_search,Android,0.139,True,False,True
7722,2025-02-12,UK,35-44,organic,iOS,0.473,True,False,False
7723,2025-03-14,UK,18-24,paid_social,iOS,0.447,True,False,False
7724,2025-01-03,Nigeria,25-34,paid_social,Android,0.502,True,False,True
7725,2025-03-21,UK,55+,organic,iOS,0.541,True,False,False
7726,2025-03-02,UK,25-34,paid_search,Android,0.477,True,False,False
7727,2025-01-01,Ghana,18-24,organic,Web,0.333,True,False,False
7728,2025-01-31,Spain,45-54,organic,iOS,0.247,True,False,False
7729,2025-01-20,Germany,18-24,paid_search,iOS,0.164,True,False,False
7730,2025-03-27,France,35-44,affiliate,Android,0.472,True,False,True
7731,2025-02-19,Nigeria,18-24,referral,Android,0.545,False,True,True
7732,2025-01-30,UK,45-54,paid_social,iOS,0.388,True,False,True
7733,2025-01-26,UK,18-24,paid_search,iOS,0.6,True,False,False
7734,2025-02-20,Ghana,25-34,organic,Android,0.429,True,False,False
7735,2025-01-01,Spain,55+,paid_search,Android,0.435,True,False,False
7736,2025-01-24,Nigeria,25-34,paid_social,Android,0.191,True,False,False
7737,2025-01-15,Germany,25-34,referral,iOS,0.37,True,True,True
7738,2025-02-25,Nigeria,18-24,paid_search,iOS,0.616,True,False,True
7739,2025-03-02,Germany,18-24,referral,Android,0.702,True,True,True
7740,2025-02-12,Spain,25-34,referral,iOS,0.416,True,True,True
7741,2025-01-13,Ghana,25-34,organic,Android,0.606,True,False,False
7742,2025-02-03,UK,25-34,referral,iOS,0.705,True,True,True
7743,2025-03-17,UK,45-54,organic,Android,0.281,True,False,False
7744,2025-01-19,France,35-44,affiliate,Web,0.507,True,False,True
7745,2025-01-15,Ghana,45-54,paid_social,Web,0.484,True,False,True
7746,2025-01-11,UK,25-34,paid_search,iOS,0.644,True,False,True
7747,2025-03-15,Ghana,25-34,paid_search,iOS,0.3,True,False,False
7748,2025-01-11,Germany,25-34,paid_social,Web,0.507,False,False,False
7749,2025-02-22,Germany,25-34,referral,Android,0.404,True,True,True
7750,2025-03-31,Germany,18-24,referral,Android,0.526,True,True,True
7751,2025-02-27,Nigeria,35-44,paid_search,Android,0.67,True,False,False
7752,2025-02-07,UK,35-44,referral,iOS,0.716,True,True,True
7753,2025-01-19,France,25-34,paid_search,iOS,0.671,True,False,True
7754,2025-01-01,UK,25-34,paid_search,Android,0.272,True,False,False
7755,2025-01-15,Nigeria,18-24,organic,Android,0.365,True,False,True
7756,2025-03-27,Spain,25-34,referral,Android,0.631,True,True,True
7757,2025-01-13,UK,25-34,paid_social,Web,0.559,True,False,False
7758,2025-01-02,UK,45-54,paid_search,iOS,0.403,True,False,True
7759,2025-03-15,Germany,25-34,paid_social,Android,0.285,False,False,True
7760,2025-02-07,Germany,25-34,referral,iOS,0.0,False,True,True
7761,2025-02-02,Ghana,35-44,organic,Web,0.163,True,False,False
7762,2025-03-06,France,45-54,paid_search,iOS,0.395,True,False,True
7763,2025-02-17,Germany,35-44,paid_search,iOS,0.398,True,False,True
7764,2025-03-24,Spain,25-34,organic,Android,0.524,True,False,False
7765,2025-02-12,Germany,25-34,paid_search,Web,0.558,True,False,False
7766,2025-03-06,UK,35-44,referral,Android,0.857,True,True,True
7767,2025-03-21,UK,35-44,organic,Android,0.311,True,False,False
7768,2025-02-11,Germany,55+,referral,Web,0.099,True,True,True
7769,2025-01-26,France,25-34,affiliate,Android,0.283,False,False,False
7770,2025-03-29,UK,35-44,organic,Android,0.752,False,False,False
7771,2025-01-21,France,25-34,paid_search,iOS,0.452,True,False,False
7772,2025-01-04,UK,18-24,organic,iOS,0.632,True,False,False
7773,2025-02-22,Spain,25-34,paid_social,iOS,0.349,False,False,True
7774,2025-03-30,UK,18-24,paid_search,Web,0.36,True,False,False
7775,2025-01-08,Germany,25-34,paid_social,iOS,0.141,True,False,False
7776,2025-03-18,UK,25-34,referral,iOS,0.39,True,True,True
7777,2025-03-16,Germany,35-44,referral,iOS,0.452,True,True,True
7778,2025-03-25,UK,25-34,paid_social,iOS,0.606,True,False,False
7779,2025-02-07,Germany,18-24,referral,Android,0.551,True,True,True
7780,2025-01-23,Spain,35-44,affiliate,iOS,0.808,True,False,False
7781,2025-02-16,UK,18-24,paid_social,Android,0.422,False,False,False
7782,2025-01-13,Spain,18-24,organic,Android,0.494,True,False,False
7783,2025-03-17,France,55+,referral,Android,0.447,True,True,True
7784,2025-03-01,France,18-24,referral,iOS,0.325,True,True,True
7785,2025-02-13,France,25-34,paid_social,Android,0.524,True,False,True
7786,2025-02-16,Germany,35-44,paid_social,Android,0.4,True,False,True
7787,2025-03-06,Spain,25-34,paid_search,iOS,0.749,True,False,False
7788,2025-02-17,Spain,25-34,paid_social,iOS,0.308,True,False,False
7789,2025-03-17,Spain,35-44,referral,iOS,0.389,True,True,True
7790,2025-03-25,UK,25-34,referral,Android,0.226,True,True,True
7791,2025-03-27,Spain,25-34,organic,iOS,0.511,False,False,False
7792,2025-02-25,UK,45-54,organic,Android,0.211,True,False,False
7793,2025-03-08,Germany,18-24,paid_search,Android,0.449,True,False,True
7794,2025-01-28,UK,25-34,paid_search,iOS,0.24,True,False,True
7795,2025-01-04,UK,18-24,referral,iOS,0.273,True,True,True
7796,2025-02-06,France,18-24,organic,Android,0.312,True,False,False
7797,2025-03-20,Ghana,55+,referral,iOS,0.581,True,True,True
7798,2025-01-13,UK,35-44,paid_social,iOS,0.433,True,False,True
7799,2025-02-19,France,18-24,paid_social,Android,0.428,True,False,True
7800,2025-01-18,France,25-34,paid_social,iOS,0.551,True,False,True
7801,2025-02-08,Nigeria,18-24,referral,iOS,0.331,True,True,True
7802,2025-01-13,Spain,35-44,paid_search,Android,0.096,True,False,False
7803,2025-03-08,UK,25-34,paid_search,Android,0.252,True,False,False
7804,2025-03-14,UK,45-54,paid_social,iOS,0.399,False,False,False
7805,2025-03-10,France,18-24,paid_search,Android,0.441,True,False,True
7806,2025-03-05,UK,25-34,paid_search,Android,0.551,True,False,True
7807,2025-01-22,Nigeria,45-54,referral,iOS,0.424,True,True,True
7808,2025-02-17,Nigeria,45-54,paid_social,Android,0.633,True,False,False
7809,2025-01-10,Nigeria,25-34,organic,Android,0.515,True,False,False
7810,2025-02-03,UK,25-34,paid_social,Web,0.197,True,False,True
7811,2025-02-15,Spain,45-54,organic,iOS,0.0,True,False,True
7812,2025-03-02,Spain,35-44,paid_search,iOS,0.269,True,False,False
7813,2025-01-09,UK,35-44,organic,Android,0.475,True,False,False
7814,2025-03-15,UK,35-44,organic,Web,0.517,True,False,False
7815,2025-02-11,UK,45-54,paid_search,Android,0.431,True,False,False
7816,2025-03-21,Germany,25-34,paid_social,Android,0.472,True,False,True
7817,2025-02-17,Nigeria,18-24,paid_search,Android,0.688,True,False,True
7818,2025-02-19,Ghana,25-34,organic,iOS,0.453,True,False,False
7819,2025-03-04,UK,35-44,organic,Android,0.513,True,False,False
7820,2025-03-15,France,25-34,organic,Android,0.737,True,False,False
7821,2025-01-15,UK,25-34,paid_social,iOS,0.124,True,False,True
7822,2025-02-16,UK,35-44,paid_search,iOS,0.758,True,False,False
7823,2025-01-03,UK,25-34,paid_social,iOS,0.0,True,False,True
7824,2025-02-12,France,55+,paid_search,iOS,0.301,True,False,True
7825,2025-03-15,Spain,25-34,organic,iOS,0.349,True,False,False
7826,2025-03-19,Ghana,35-44,paid_social,iOS,0.156,True,False,False
7827,2025-01-26,Ghana,25-34,paid_social,Android,0.42,True,False,True
7828,2025-02-04,UK,18-24,paid_social,Android,0.441,True,False,False
7829,2025-02-19,Spain,25-34,paid_search,iOS,0.583,True,False,False
7830,2025-02-05,UK,18-24,paid_search,Android,0.577,True,False,True
7831,2025-01-17,Germany,35-44,paid_social,iOS,0.481,True,False,False
7832,2025-01-28,France,35-44,affiliate,Android,0.651,True,False,True
7833,2025-02-06,UK,18-24,paid_search,Web,0.566,False,False,False
7834,2025-02-16,UK,25-34,paid_social,Android,0.392,True,False,True
7835,2025-03-24,UK,55+,paid_search,Android,0.471,True,False,True
7836,2025-02-19,UK,25-34,affiliate,Android,0.336,True,False,True
7837,2025-02-04,Nigeria,45-54,organic,iOS,0.229,True,False,False
7838,2025-03-01,UK,18-24,paid_search,iOS,0.527,True,False,True
7839,2025-03-11,France,18-24,paid_search,iOS,0.18,True,False,False
7840,2025-02-08,Nigeria,25-34,paid_social,Android,0.416,True,False,True
7841,2025-02-14,France,18-24,paid_social,Web,0.036,False,False,False
7842,2025-01-20,Germany,45-54,paid_social,Android,0.463,True,False,True
7843,2025-03-19,Nigeria,35-44,paid_social,Android,0.319,True,False,True
7844,2025-03-20,UK,35-44,paid_search,Android,0.552,True,False,False
7845,2025-01-16,UK,35-44,organic,Android,0.41,True,False,False
7846,2025-02-01,France,35-44,referral,Android,0.427,True,True,True
7847,2025-01-25,Germany,35-44,paid_search,Android,0.459,True,False,True
7848,2025-03-25,Spain,35-44,organic,Android,0.34,True,False,False
7849,2025-01-06,UK,35-44,organic,Android,0.348,True,False,False
7850,2025-01-19,France,25-34,paid_search,iOS,0.348,True,False,False
7851,2025-01-29,Spain,25-34,paid_search,Android,0.427,True,False,False
7852,2025-02-20,Nigeria,25-34,paid_social,iOS,0.35,True,False,True
7853,2025-01-23,UK,25-34,paid_social,iOS,0.531,True,False,True
7854,2025-02-18,UK,25-34,organic,Android,0.131,True,False,False
7855,2025-03-09,Nigeria,25-34,paid_search,Web,0.18,True,False,False
7856,2025-03-16,France,25-34,referral,Android,0.79,True,True,True
7857,2025-01-09,UK,18-24,referral,iOS,0.372,True,True,True
7858,2025-01-13,UK,35-44,referral,iOS,0.267,True,True,True
7859,2025-01-09,Spain,35-44,organic,iOS,0.445,True,False,False
7860,2025-03-23,France,25-34,referral,iOS,0.588,True,True,True
7861,2025-02-28,France,45-54,referral,iOS,0.565,True,True,True
7862,2025-02-17,Ghana,45-54,paid_search,iOS,0.315,True,False,False
7863,2025-03-13,UK,45-54,paid_social,iOS,0.358,True,False,True
7864,2025-02-22,UK,18-24,organic,iOS,0.39,True,False,True
7865,2025-01-22,France,25-34,paid_social,iOS,0.506,True,False,True
7866,2025-02-15,Ghana,25-34,referral,Android,0.458,True,True,True
7867,2025-03-05,UK,35-44,paid_search,Web,0.285,True,False,True
7868,2025-01-04,Spain,35-44,organic,Android,0.358,False,False,False
7869,2025-02-24,UK,35-44,paid_search,iOS,0.402,True,False,False
7870,2025-02-14,UK,35-44,paid_social,iOS,0.717,True,False,False
7871,2025-01-07,Nigeria,45-54,paid_social,Android,0.418,True,False,True
7872,2025-01-24,UK,25-34,paid_search,Android,1.0,True,False,False
7873,2025-02-10,UK,45-54,affiliate,Android,0.402,True,False,True
7874,2025-01-31,Spain,35-44,organic,Android,0.147,True,False,False
7875,2025-01-27,Germany,25-34,organic,Android,0.513,True,False,False
7876,2025-02-28,Germany,35-44,organic,Web,0.638,True,False,False
7877,2025-02-06,Spain,18-24,referral,Android,0.536,True,True,True
7878,2025-02-14,UK,18-24,referral,iOS,0.485,True,True,True
7879,2025-03-13,Spain,55+,referral,iOS,0.382,True,True,True
7880,2025-01-09,Germany,25-34,referral,Android,0.399,True,True,True
7881,2025-02-02,UK,25-34,paid_search,iOS,0.031,True,False,False
7882,2025-01-07,Spain,55+,paid_search,iOS,0.605,True,False,False
7883,2025-03-25,Germany,25-34,paid_social,Android,0.382,True,False,True
7884,2025-01-17,Ghana,18-24,paid_search,Android,0.656,True,False,False
7885,2025-03-15,Nigeria,18-24,paid_social,Android,0.354,True,False,True
7886,2025-01-18,Ghana,25-34,organic,iOS,0.44,True,False,False
7887,2025-01-30,Germany,18-24,paid_search,Web,0.675,True,False,False
7888,2025-02-24,UK,18-24,paid_search,iOS,0.69,True,False,True
7889,2025-03-16,Ghana,35-44,organic,Web,0.601,True,False,False
7890,2025-01-17,Germany,25-34,affiliate,iOS,0.113,False,False,True
7891,2025-01-20,Spain,25-34,organic,Android,0.22,True,False,False
7892,2025-03-21,Ghana,18-24,referral,Web,0.576,True,True,True
7893,2025-01-29,UK,25-34,organic,iOS,0.324,True,False,False
7894,2025-01-19,UK,35-44,referral,Android,0.463,True,True,True
7895,2025-03-08,France,25-34,paid_social,Android,0.487,False,False,True
7896,2025-01-09,France,25-34,organic,iOS,0.496,True,False,False
7897,2025-03-20,UK,25-34,organic,Android,0.26,True,False,False
7898,2025-03-20,France,18-24,paid_search,iOS,0.634,True,False,True
7899,2025-03-19,Spain,18-24,referral,Android,0.356,True,True,True
7900,2025-01-27,Germany,25-34,organic,iOS,0.556,True,False,False
7901,2025-01-11,UK,18-24,organic,Android,0.413,True,False,False
7902,2025-02-08,Spain,18-24,paid_social,Android,0.796,True,False,False
7903,2025-01-31,Spain,18-24,paid_social,iOS,0.711,True,False,False
7904,2025-03-28,Nigeria,35-44,paid_search,iOS,0.834,True,False,True
7905,2025-02-26,UK,25-34,organic,Android,0.748,True,False,False
7906,2025-03-26,Ghana,25-34,paid_social,iOS,0.426,True,False,True
7907,2025-03-09,Spain,25-34,organic,Android,0.354,True,False,False
7908,2025-03-06,Spain,25-34,paid_social,Web,0.246,False,False,False
7909,2025-01-11,Germany,25-34,organic,iOS,0.498,True,False,False
7910,2025-01-07,UK,25-34,affiliate,Android,0.454,False,False,False
7911,2025-01-05,France,25-34,paid_social,Web,0.442,True,False,False
7912,2025-02-23,UK,25-34,paid_social,Web,0.301,True,False,False
7913,2025-01-19,UK,18-24,referral,iOS,0.515,True,True,True
7914,2025-03-31,Nigeria,45-54,affiliate,Android,0.381,True,False,True
7915,2025-01-12,UK,35-44,referral,iOS,0.363,True,True,True
7916,2025-03-27,Nigeria,18-24,paid_social,Android,0.479,True,False,False
7917,2025-03-02,France,45-54,referral,iOS,0.436,True,True,True
7918,2025-01-10,Ghana,18-24,organic,iOS,0.193,True,False,False
7919,2025-01-06,UK,18-24,referral,Android,0.308,True,True,True
7920,2025-02-05,France,18-24,paid_social,iOS,0.546,False,False,False
7921,2025-01-31,France,45-54,paid_social,iOS,0.441,True,False,False
7922,2025-01-29,Nigeria,18-24,referral,iOS,0.1,True,True,True
7923,2025-02-17,UK,35-44,paid_social,Web,0.576,True,False,True
7924,2025-01-12,UK,35-44,paid_social,Android,0.441,True,False,True
7925,2025-01-12,Nigeria,25-34,referral,Android,0.259,True,True,True
7926,2025-03-04,UK,25-34,paid_social,iOS,0.33,True,False,False
7927,2025-03-31,France,18-24,organic,Web,0.48,True,False,False
7928,2025-01-25,UK,35-44,organic,Android,0.052,True,False,False
7929,2025-03-25,UK,25-34,paid_social,iOS,0.526,True,False,True
7930,2025-02-01,France,25-34,organic,Android,0.628,True,False,False
7931,2025-01-31,France,18-24,paid_social,iOS,0.61,True,False,False
7932,2025-01-09,France,35-44,referral,iOS,0.658,False,True,True
7933,2025-02-08,Germany,35-44,paid_search,iOS,0.31,True,False,False
7934,2025-02-14,Spain,25-34,referral,Android,0.636,True,True,True
7935,2025-03-01,Nigeria,25-34,paid_social,iOS,0.499,True,False,False
7936,2025-01-15,UK,25-34,affiliate,Android,0.3,True,False,True
7937,2025-01-17,Germany,25-34,organic,iOS,0.534,False,False,False
7938,2025-02-08,Germany,18-24,paid_search,iOS,0.529,True,False,True
7939,2025-01-07,Spain,35-44,paid_social,iOS,0.727,True,False,False
7940,2025-01-13,Germany,18-24,referral,iOS,0.665,True,True,True
7941,2025-02-26,Spain,18-24,referral,iOS,0.326,True,True,True
7942,2025-03-27,Germany,18-24,referral,iOS,0.511,True,True,True
7943,2025-02-21,France,18-24,organic,iOS,0.509,True,False,False
